side,index,s_m,x_m,y_m,width_from_center_m
right,451,12.671205162,4.670634952,-3.969029065,0.600000000
right,452,12.702006657,4.702491161,-3.982354350,0.600000000
right,453,12.732989334,4.734556453,-3.995534884,0.600000000
right,454,12.764152003,4.766829174,-4.008570843,0.600000000
right,455,12.795493439,4.799307648,-4.021462375,0.600000000
right,456,12.827012386,4.831990182,-4.034209600,0.600000000
right,457,12.858707554,4.864875063,-4.046812616,0.600000000
right,458,12.890577620,4.897960558,-4.059271493,0.600000000
right,459,12.922621233,4.931244912,-4.071586281,0.600000000
right,460,12.954837009,4.964726352,-4.083757006,0.600000000
right,461,12.987223535,4.998403083,-4.095783673,0.600000000
right,462,13.019779367,5.032273288,-4.107666270,0.600000000
right,463,13.052503035,5.066335132,-4.119404763,0.600000000
right,464,13.085393040,5.100586758,-4.130999101,0.600000000
right,465,13.118447853,5.135026286,-4.142449219,0.600000000
right,466,13.151665920,5.169651817,-4.153755032,0.600000000
right,467,13.185045660,5.204461431,-4.164916443,0.600000000
right,468,13.218585467,5.239453188,-4.175933340,0.600000000
right,469,13.252283707,5.274625124,-4.186805598,0.600000000
right,470,13.286138724,5.309975258,-4.197533079,0.600000000
right,471,13.320148835,5.345501586,-4.208115634,0.600000000
right,472,13.354312334,5.381202085,-4.218553104,0.600000000
right,473,13.388627492,5.417074710,-4.228845317,0.600000000
right,474,13.423092556,5.453117398,-4.238992096,0.600000000
right,475,13.457705750,5.489328065,-4.248993250,0.600000000
right,476,13.492465278,5.525704606,-4.258848586,0.600000000
right,477,13.527369321,5.562244898,-4.268557899,0.600000000
right,478,13.562416037,5.598946799,-4.278120978,0.600000000
right,479,13.597603567,5.635808146,-4.287537608,0.600000000
right,480,13.632930027,5.672826759,-4.296807566,0.600000000
right,481,13.668393518,5.710000438,-4.305930625,0.600000000
right,482,13.703992118,5.747326965,-4.314906554,0.600000000
