index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
103,2.434939207,10.919999683,-0.496386342,0.600000000,0.600000000,10.726068055,-1.064180779,11.113931312,0.071408096
104,2.467829212,10.888846149,-0.485840743,0.600000000,0.600000000,10.698012611,-1.054683920,11.079679687,0.083002435
105,2.500884025,10.857479481,-0.475412281,0.600000000,0.600000000,10.669718803,-1.045277114,11.045240159,0.094452552
106,2.534102092,10.825902069,-0.465101749,0.600000000,0.600000000,10.641189511,-1.035961864,11.010614628,0.105758365
107,2.567481832,10.794116318,-0.454909934,0.600000000,0.600000000,10.612427624,-1.026739645,10.975805013,0.116919777
108,2.601021639,10.762124648,-0.444837611,0.600000000,0.600000000,10.583436040,-1.017611896,10.940813257,0.127936674
109,2.634719879,10.729929496,-0.434885547,0.600000000,0.600000000,10.554217672,-1.008580026,10.905641320,0.138808931
110,2.668574896,10.697533313,-0.425054500,0.600000000,0.600000000,10.524775440,-0.999645413,10.870291186,0.149536412
111,2.702585007,10.664938566,-0.415345219,0.600000000,0.600000000,10.495112275,-0.990809407,10.834764858,0.160118968
112,2.736748506,10.632147738,-0.405758444,0.600000000,0.600000000,10.465231117,-0.982073324,10.799064360,0.170556437
113,2.771063664,10.599163326,-0.396294903,0.600000000,0.600000000,10.435134918,-0.973438456,10.763191734,0.180848651
114,2.805528728,10.565987841,-0.386955318,0.600000000,0.600000000,10.404826637,-0.964906065,10.727149046,0.190995429
115,2.840141922,10.532623811,-0.377740401,0.600000000,0.600000000,10.374309242,-0.956477385,10.690938380,0.200996584
116,2.874901450,10.499073775,-0.368650852,0.600000000,0.600000000,10.343585711,-0.948153623,10.654561839,0.210851919
117,2.909805493,10.465340289,-0.359687365,0.600000000,0.600000000,10.312659032,-0.939935961,10.618021547,0.220561232
118,2.944852209,10.431425922,-0.350850621,0.600000000,0.600000000,10.281532199,-0.931825553,10.581319646,0.230124311
119,2.980039739,10.397333257,-0.342141294,0.600000000,0.600000000,10.250208215,-0.923823528,10.544458299,0.239540941
120,3.015366199,10.363064889,-0.333560046,0.600000000,0.600000000,10.218690092,-0.915930992,10.507439686,0.248810899
121,3.050829690,10.328623429,-0.325107533,0.600000000,0.600000000,10.186980850,-0.908149023,10.470266007,0.257933958
122,3.086428290,10.294011499,-0.316784396,0.600000000,0.600000000,10.155083518,-0.900478679,10.432939479,0.266909887
123,3.122160058,10.259231735,-0.308591270,0.600000000,0.600000000,10.123001129,-0.892920991,10.395462340,0.275738450
124,3.158023037,10.224286786,-0.300528779,0.600000000,0.600000000,10.090736729,-0.885476967,10.357836843,0.284419408
125,3.194015248,10.189179312,-0.292597538,0.600000000,0.600000000,10.058293366,-0.878147594,10.320065259,0.292952519
126,3.230134697,10.153911989,-0.284798148,0.600000000,0.600000000,10.025674100,-0.870933836,10.282149877,0.301337539
127,3.266379371,10.118487500,-0.277131206,0.600000000,0.600000000,9.992881996,-0.863836632,10.244093005,0.309574220
128,3.302747240,10.082908545,-0.269597295,0.600000000,0.600000000,9.959920125,-0.856856904,10.205896964,0.317662315
129,3.339236258,10.047177832,-0.262196988,0.600000000,0.600000000,9.926791569,-0.849995548,10.167564095,0.325601573
130,3.375844360,10.011298082,-0.254930848,0.600000000,0.600000000,9.893499412,-0.843253441,10.129096753,0.333391744
131,3.412569470,9.975272029,-0.247799431,0.600000000,0.600000000,9.860046748,-0.836631440,10.090497309,0.341032578
132,3.449409491,9.939102414,-0.240803277,0.600000000,0.600000000,9.826436677,-0.830130378,10.051768152,0.348523823
133,3.486362314,9.902791994,-0.233942921,0.600000000,0.600000000,9.792672304,-0.823751071,10.012911684,0.355865229
134,3.523425814,9.866343532,-0.227218885,0.600000000,0.600000000,9.758756743,-0.817494314,9.973930322,0.363056545
135,3.560597851,9.829759806,-0.220631680,0.600000000,0.600000000,9.724693111,-0.811360882,9.934826500,0.370097522
