s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
16.116828734,8.083159594,-3.976036037,0.015399069,0.094207572,0.600000000,0.600000000,8.092397453,-4.575964918,8.073921735,-3.376107157
16.198640047,8.164955590,-3.974461054,0.023113846,0.094394382,0.600000000,0.600000000,8.178820829,-4.574300828,8.151090350,-3.374621279
16.280451361,8.246736984,-3.972254461,0.030846977,0.094656298,0.600000000,0.600000000,8.265239779,-4.571969099,8.228234189,-3.372539824
16.362262674,8.328498838,-3.969414638,0.038604677,0.094995036,0.600000000,0.600000000,8.351652808,-4.568967717,8.305344869,-3.369861560
16.444073988,8.410236152,-3.965939491,0.046393274,0.095411649,0.600000000,0.600000000,8.438058407,-4.565294079,8.382413898,-3.366584903
16.525885301,8.491943848,-3.961826444,0.054219195,0.095907509,0.600000000,0.600000000,8.524455049,-4.560944982,8.459432648,-3.362707907
16.607696614,8.573616756,-3.957072436,0.062089019,0.096484984,0.600000000,0.600000000,8.610841186,-4.555916607,8.536392326,-3.358228264
16.689507928,8.655249593,-3.951673901,0.070009493,0.097145768,0.600000000,0.600000000,8.697215242,-4.550204506,8.613283943,-3.353143297
16.771319241,8.736836944,-3.945626767,0.077987552,0.097892829,0.600000000,0.600000000,8.783575607,-4.543803578,8.690098280,-3.347449956
16.853130554,8.818373247,-3.938926433,0.086030383,0.098729268,0.600000000,0.600000000,8.869920639,-4.536708053,8.766825854,-3.341144811
16.934941868,8.899852768,-3.931567752,0.094145406,0.099657745,0.600000000,0.600000000,8.956248652,-4.528911459,8.843456885,-3.334224045
17.016753181,8.981269584,-3.923545020,0.102340336,0.100682827,0.600000000,0.600000000,9.042557912,-4.520406596,8.919981255,-3.326683445
17.098564494,9.062617552,-3.914851950,0.110623251,0.101808779,0.600000000,0.600000000,9.128846636,-4.511185505,8.996388466,-3.318518396
17.180375808,9.143890290,-3.905481645,0.119002567,0.103039593,0.600000000,0.600000000,9.215112983,-4.501239422,9.072667598,-3.309723870
17.262187121,9.225081148,-3.895426581,0.127487132,0.104381885,0.600000000,0.600000000,9.301355038,-4.490558745,9.148807257,-3.300294415
17.343998435,9.306183176,-3.884678565,0.136086253,0.105840246,0.600000000,0.600000000,9.387570823,-4.479132980,9.224795528,-3.290224151
17.425809748,9.387189094,-3.873228717,0.144809749,0.107422586,0.600000000,0.600000000,9.473758273,-4.466950687,9.300619914,-3.279506748
17.507621061,9.468091255,-3.861067424,0.153668025,0.109135320,0.600000000,0.600000000,9.559915232,-4.453999426,9.376267276,-3.268135424
17.589432375,9.548881605,-3.848184306,0.162672117,0.110987491,0.600000000,0.600000000,9.646039445,-4.440265680,9.451723766,-3.256102931
17.671243688,9.629551641,-3.834568165,0.171833773,0.112987449,0.600000000,0.600000000,9.732128540,-4.425734791,9.526974742,-3.243401540
17.753055001,9.710092364,-3.820206948,0.181165534,0.115146221,0.600000000,0.600000000,9.818180024,-4.410390866,9.602004703,-3.230023030
17.834866315,9.790494221,-3.805087683,0.190680821,0.117474287,0.600000000,0.600000000,9.904191260,-4.394216687,9.676797182,-3.215958679
17.916677628,9.870747053,-3.789196427,0.200394028,0.119985017,0.600000000,0.600000000,9.990159455,-4.377193603,9.751334651,-3.201199251
17.998488942,9.950840022,-3.772518198,0.210320646,0.122691794,0.600000000,0.600000000,10.076081638,-4.359301410,9.825598406,-3.185734986
18.080300255,10.030761541,-3.755036905,0.220477384,0.125611075,0.600000000,0.600000000,10.161954640,-4.340518221,9.899568442,-3.169555590
18.162111568,10.110499188,-3.736735269,0.230882324,0.128759921,0.600000000,0.600000000,10.247775068,-4.320820308,9.973223309,-3.152650229
18.243922882,10.190039615,-3.717594731,0.241555051,0.132158053,0.600000000,0.600000000,10.333539271,-4.300181934,10.046539957,-3.135007530
18.325734195,10.269368436,-3.697595366,0.252516869,0.135827807,0.600000000,0.600000000,10.419243317,-4.278575158,10.119493554,-3.116615572
18.407545508,10.348470113,-3.676715763,0.263791015,0.139794073,0.600000000,0.600000000,10.504882935,-4.255969618,10.192057292,-3.097461907
18.489356822,10.427327813,-3.654932914,0.275402875,0.144084499,0.600000000,0.600000000,10.590453479,-4.232332271,10.264202147,-3.077533558
18.571168135,10.505923254,-3.632222085,0.287380266,0.148730963,0.600000000,0.600000000,10.675949868,-4.207627117,10.335896640,-3.056817054
18.652979449,10.584236524,-3.608556664,0.299753789,0.153769583,0.600000000,0.600000000,10.761366514,-4.181814866,10.407106534,-3.035298461
18.734790762,10.662245872,-3.583908001,0.312557151,0.159240260,0.600000000,0.600000000,10.846697239,-4.154852563,10.477794504,-3.012963439
18.816602075,10.739927474,-3.558245233,0.325827618,0.165190082,0.600000000,0.600000000,10.931935177,-4.126693157,10.547919772,-2.989797309
18.898413389,10.817255153,-3.531535078,0.339606514,0.171671250,0.600000000,0.600000000,11.017072645,-4.097284996,10.617437660,-2.965785161
18.980224702,10.894200056,-3.503741622,0.353939776,0.178744339,0.600000000,0.600000000,11.102100993,-4.066571259,10.686299119,-2.940911985
19.062036015,10.970730286,-3.474826065,0.368878633,0.186478292,0.600000000,0.600000000,11.187010419,-4.034489272,10.754450154,-2.915162859
19.143847329,11.046810460,-3.444746460,0.384480426,0.194953580,0.600000000,0.600000000,11.271789723,-4.000969734,10.821831197,-2.888523185
19.225658642,11.122401190,-3.413457400,0.400809501,0.204261148,0.600000000,0.600000000,11.356426018,-3.965935797,10.888376362,-2.860979001
19.307469955,11.197458484,-3.380909698,0.417938287,0.214507750,0.600000000,0.600000000,11.440904352,-3.929301994,10.954012616,-2.832517402
19.389281269,11.271933023,-3.347050022,0.435948607,0.225816479,0.600000000,0.600000000,11.525207222,-3.890972976,11.018658823,-2.803127068
19.471092582,11.345769307,-3.311820496,0.454933181,0.238330904,0.600000000,0.600000000,11.609313962,-3.850842031,11.082224653,-2.772798960
19.552903896,11.418904637,-3.275158276,0.474997414,0.252217826,0.600000000,0.600000000,11.693199929,-3.808789323,11.144609346,-2.741527230
19.634715209,11.491267900,-3.236995103,0.496261495,0.267672278,0.600000000,0.600000000,11.776835463,-3.764679826,11.205700336,-2.709310380
19.716526522,11.562778100,-3.197256823,0.518862884,0.284922038,0.600000000,0.600000000,11.860184492,-3.718360880,11.265371708,-2.676152766
19.798337836,11.633342603,-3.155862928,0.542959222,0.304233346,0.600000000,0.600000000,11.943202693,-3.669659313,11.323482513,-2.642066543
19.880149149,11.702855014,-3.112726107,0.568731706,0.325916962,0.600000000,0.600000000,12.025835039,-3.618378066,11.379874989,-2.607074148
19.961960462,11.771192609,-3.067751873,0.596388999,0.350334847,0.600000000,0.600000000,12.108012477,-3.564292281,11.434372740,-2.571211465
20.043771776,11.838213245,-3.020838341,0.626171611,0.377905591,0.600000000,0.600000000,12.189647450,-3.507144829,11.486779040,-2.534531853
20.125583089,11.903751637,-2.971876245,0.658356677,0.409108642,0.600000000,0.600000000,12.270627803,-3.446641322,11.536875471,-2.497111167
20.207394403,11.967614900,-2.920749383,0.693262939,0.444485400,0.600000000,0.600000000,12.350808474,-3.382444829,11.584421326,-2.459053935
20.289205716,12.029577266,-2.867335717,0.731255349,0.484629354,0.600000000,0.600000000,12.430000183,-3.314170684,11.629154349,-2.420500750
20.371017029,12.089373942,-2.811509507,0.772748376,0.530164755,0.600000000,0.600000000,12.507954113,-3.241382329,11.670793772,-2.381636686
20.452828343,12.146694159,-2.753144973,0.818206351,0.581696195,0.600000000,0.600000000,12.584341361,-3.163589765,11.709046958,-2.342700180
20.534639656,12.201173702,-2.692122196,0.868138185,0.639722118,0.600000000,0.600000000,12.658726026,-3.080253451,11.743621378,-2.303990941
20.616450969,12.252387578,-2.628336153,0.923082230,0.704480721,0.600000000,0.600000000,12.730531179,-2.990798145,11.774243975,-2.265874160
20.698262283,12.299844113,-2.561709920,0.983575360,0.775717701,0.600000000,0.600000000,12.798998605,-2.894643537,11.800689621,-2.228776303
20.780073596,12.342982749,-2.492212985,1.050099293,0.852359306,0.600000000,0.600000000,12.863146660,-2.791260652,11.822818839,-2.193165319
20.861884910,12.381178956,-2.419885017,1.122997462,0.932112742,0.600000000,0.600000000,12.921736956,-2.680263680,11.840620955,-2.159506355
20.943696223,12.413760877,-2.344863904,1.202361136,1.011102004,0.600000000,0.600000000,12.973269998,-2.561542336,11.854251756,-2.128185471
21.025507536,12.440042483,-2.267414126,1.287896354,1.083747267,0.600000000,0.600000000,13.016039144,-2.435425574,11.864045824,-2.099402677
21.107318850,12.459375858,-2.187947855,1.378803694,1.143186938,0.600000000,0.600000000,13.048272806,-2.302840769,11.870478909,-2.073054941
21.189130163,12.471219409,-2.107028243,1.473722957,1.182447284,0.600000000,0.600000000,13.068373144,-2.165401308,11.874065673,-2.048655177
