side,index,s_m,x_m,y_m,width_from_center_m
left,435,10.684267500,5.229473636,-1.327947185,0.600000000
left,436,10.707967500,5.205773636,-1.327947185,0.600000000
left,437,10.731667500,5.182073636,-1.327947185,0.600000000
left,438,10.755367500,5.158373636,-1.327947185,0.600000000
left,439,10.779067500,5.134673636,-1.327947185,0.600000000
left,440,10.802767500,5.110973636,-1.327947185,0.600000000
left,441,10.826467500,5.087273636,-1.327947185,0.600000000
left,442,10.850167500,5.063573636,-1.327947185,0.600000000
left,443,10.873867500,5.039873636,-1.327947185,0.600000000
left,444,10.897567500,5.016173636,-1.327947185,0.600000000
left,445,10.921267500,4.992473636,-1.327947185,0.600000000
left,446,10.944967500,4.968773636,-1.327947185,0.600000000
left,447,10.968667500,4.945073636,-1.327947185,0.600000000
left,448,10.992367500,4.921373636,-1.327947185,0.600000000
left,449,11.016067500,4.897673636,-1.327947185,0.600000000
left,450,11.039767500,4.873973636,-1.327947185,0.600000000
left,451,11.063467500,4.850273636,-1.327947185,0.600000000
left,452,11.087167500,4.829133956,-1.327941722,0.600000000
left,453,11.111112344,4.812818116,-1.328063983,0.600000000
left,454,11.135057187,4.799066561,-1.328414344,0.600000000
left,455,11.159002030,4.785322939,-1.328998166,0.600000000
left,456,11.182946874,4.771591212,-1.329815281,0.600000000
left,457,11.206891717,4.757875341,-1.330865453,0.600000000
left,458,11.230836561,4.744179280,-1.332148380,0.600000000
left,459,11.254781404,4.730506978,-1.333663692,0.600000000
left,460,11.278726248,4.716862379,-1.335410951,0.600000000
left,461,11.302671091,4.703249417,-1.337389654,0.600000000
left,462,11.326615935,4.689672018,-1.339599230,0.600000000
left,463,11.350560778,4.676134097,-1.342039042,0.600000000
left,464,11.374505621,4.662639557,-1.344708387,0.600000000
left,465,11.398450465,4.649192291,-1.347606495,0.600000000
left,466,11.422395308,4.635796176,-1.350732529,0.600000000
left,467,11.446340152,4.622455075,-1.354085590,0.600000000
left,468,11.470284995,4.609172835,-1.357664708,0.600000000
left,469,11.494229839,4.595953286,-1.361468854,0.600000000
left,470,11.518174682,4.582800240,-1.365496929,0.600000000
left,471,11.542119525,4.569717491,-1.369747772,0.600000000
left,472,11.566064369,4.556708810,-1.374220157,0.600000000
left,473,11.590009212,4.543777950,-1.378912794,0.600000000
left,474,11.613954056,4.530928639,-1.383824331,0.600000000
left,475,11.637898899,4.518164582,-1.388953351,0.600000000
left,476,11.661843743,4.505489460,-1.394298375,0.600000000
