side,index,s_m,x_m,y_m,width_from_center_m
left,444,13.150722457,3.956247632,-2.281007179,0.600000000
left,445,13.180293808,3.956591576,-2.299288302,0.600000000
left,446,13.209865159,3.957279342,-2.317559721,0.600000000
left,447,13.239436510,3.958310687,-2.335814969,0.600000000
left,448,13.269007861,3.959685245,-2.354047587,0.600000000
left,449,13.298579213,3.961402531,-2.372251122,0.600000000
left,450,13.328150564,3.963461936,-2.390419132,0.600000000
left,451,13.357721915,3.965862732,-2.408545189,0.600000000
left,452,13.387293266,3.968604070,-2.426622878,0.600000000
left,453,13.416864617,3.971684978,-2.444645801,0.600000000
left,454,13.446435968,3.975104368,-2.462607581,0.600000000
left,455,13.476007319,3.978861028,-2.480501861,0.600000000
left,456,13.505578670,3.982953629,-2.498322309,0.600000000
left,457,13.535150021,3.987380724,-2.516062619,0.600000000
left,458,13.564721372,3.992140746,-2.533716512,0.600000000
left,459,13.594292723,3.997232009,-2.551277742,0.600000000
left,460,13.623864075,4.002652713,-2.568740094,0.600000000
left,461,13.653435426,4.008400938,-2.586097388,0.600000000
left,462,13.683006777,4.014474652,-2.603343482,0.600000000
left,463,13.712578128,4.020871704,-2.620472273,0.600000000
left,464,13.742149479,4.027589831,-2.637477699,0.600000000
left,465,13.771720830,4.034626655,-2.654353744,0.600000000
left,466,13.801292181,4.041979687,-2.671094433,0.600000000
left,467,13.830863532,4.049646323,-2.687693844,0.600000000
left,468,13.860434883,4.057623852,-2.704146102,0.600000000
left,469,13.890006234,4.065909450,-2.720445385,0.600000000
left,470,13.919577585,4.074500184,-2.736585925,0.600000000
left,471,13.949148937,4.083393015,-2.752562011,0.600000000
left,472,13.978720288,4.092584796,-2.768367988,0.600000000
left,473,14.008291639,4.102072274,-2.783998264,0.600000000
left,474,14.037862990,4.111852092,-2.799447307,0.600000000
left,475,14.067434341,4.121920789,-2.814709650,0.600000000
