side,index,s_m,x_m,y_m,width_from_center_m
right,412,12.204439222,3.126515009,-1.058820877,0.600000000
right,413,12.234010573,3.104015436,-1.092926205,0.600000000
right,414,12.263581924,3.082161393,-1.127448735,0.600000000
right,415,12.293153275,3.060960613,-1.162376249,0.600000000
right,416,12.322724627,3.040420601,-1.197696387,0.600000000
right,417,12.352295978,3.020548623,-1.233396650,0.600000000
right,418,12.381867329,3.001351713,-1.269464404,0.600000000
right,419,12.411438680,2.982836664,-1.305886887,0.600000000
right,420,12.441010031,2.965010027,-1.342651208,0.600000000
right,421,12.470581382,2.947878112,-1.379744357,0.600000000
right,422,12.500152733,2.931446981,-1.417153209,0.600000000
right,423,12.529724084,2.915722449,-1.454864525,0.600000000
right,424,12.559295435,2.900710079,-1.492864960,0.600000000
right,425,12.588866786,2.886415186,-1.531141065,0.600000000
right,426,12.618438137,2.872842826,-1.569679298,0.600000000
right,427,12.648009489,2.859997804,-1.608466018,0.600000000
right,428,12.677580840,2.847884665,-1.647487501,0.600000000
right,429,12.707152191,2.836507696,-1.686729937,0.600000000
right,430,12.736723542,2.825870922,-1.726179441,0.600000000
right,431,12.766294893,2.815978107,-1.765822050,0.600000000
right,432,12.795866244,2.806832753,-1.805643737,0.600000000
right,433,12.825437595,2.798438096,-1.845630410,0.600000000
right,434,12.855008946,2.790797107,-1.885767918,0.600000000
right,435,12.884580297,2.783912489,-1.926042057,0.600000000
right,436,12.914151648,2.777786679,-1.966438576,0.600000000
right,437,12.943722999,2.772421845,-2.006943178,0.600000000
right,438,12.973294351,2.767819884,-2.047541531,0.600000000
right,439,13.002865702,2.763982427,-2.088219267,0.600000000
right,440,13.032437053,2.760910830,-2.128961991,0.600000000
right,441,13.062008404,2.758606180,-2.169755285,0.600000000
right,442,13.091579755,2.757069294,-2.210584714,0.600000000
right,443,13.121151106,2.756300715,-2.251435828,0.600000000
right,444,13.150722457,2.756300715,-2.292294172,0.600000000
right,445,13.180293808,2.757069294,-2.333145286,0.600000000
right,446,13.209865159,2.758606180,-2.373974715,0.600000000
right,447,13.239436510,2.760910830,-2.414768009,0.600000000
right,448,13.269007861,2.763982427,-2.455510733,0.600000000
right,449,13.298579213,2.767819884,-2.496188469,0.600000000
right,450,13.328150564,2.772421845,-2.536786822,0.600000000
right,451,13.357721915,2.777786679,-2.577291424,0.600000000
right,452,13.387293266,2.783912489,-2.617687943,0.600000000
right,453,13.416864617,2.790797107,-2.657962082,0.600000000
right,454,13.446435968,2.798438096,-2.698099590,0.600000000
right,455,13.476007319,2.806832753,-2.738086263,0.600000000
right,456,13.505578670,2.815978107,-2.777907950,0.600000000
right,457,13.535150021,2.825870922,-2.817550559,0.600000000
right,458,13.564721372,2.836507696,-2.857000063,0.600000000
right,459,13.594292723,2.847884665,-2.896242499,0.600000000
right,460,13.623864075,2.859997804,-2.935263982,0.600000000
right,461,13.653435426,2.872842826,-2.974050702,0.600000000
right,462,13.683006777,2.886415186,-3.012588935,0.600000000
right,463,13.712578128,2.900710079,-3.050865040,0.600000000
right,464,13.742149479,2.915722449,-3.088865475,0.600000000
right,465,13.771720830,2.931446981,-3.126576791,0.600000000
right,466,13.801292181,2.947878112,-3.163985643,0.600000000
right,467,13.830863532,2.965010027,-3.201078792,0.600000000
right,468,13.860434883,2.982836664,-3.237843113,0.600000000
right,469,13.890006234,3.001351713,-3.274265596,0.600000000
right,470,13.919577585,3.020548623,-3.310333350,0.600000000
right,471,13.949148937,3.040420601,-3.346033613,0.600000000
right,472,13.978720288,3.060960613,-3.381353751,0.600000000
right,473,14.008291639,3.082161393,-3.416281265,0.600000000
right,474,14.037862990,3.104015436,-3.450803795,0.600000000
right,475,14.067434341,3.126515009,-3.484909123,0.600000000
right,476,14.097005692,3.149652151,-3.518585182,0.600000000
