s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
15.282667567,4.109708681,-3.489821907,-0.469926637,0.596870934,1.850000000,0.000000000,0.475855382,0.724144618
15.368525250,4.187230984,-3.526727599,-0.419013531,0.589742454,1.850000000,0.000000000,0.476347719,0.723652281
15.454382933,4.266520896,-3.559664479,-0.368640954,0.584258256,1.850000000,0.000000000,0.476346487,0.723653513
15.540240616,4.347362087,-3.588586321,-0.318381579,0.587104916,1.850000000,0.000000000,0.475811696,0.724188304
15.626098299,4.429556756,-3.613400155,-0.267639603,0.595510017,1.850000000,0.000000000,0.474764963,0.725235037
15.711955982,4.512912498,-3.633983323,-0.216116540,0.605345386,1.850000000,0.000000000,0.473275843,0.726724157
15.797813665,4.597222731,-3.650210429,-0.164019933,0.608857401,1.850000000,0.000000000,0.471409048,0.728590952
15.883671348,4.682269353,-3.662013032,-0.110959190,0.627906873,1.850000000,0.000000000,0.469234468,0.730765532
15.969529031,4.767821185,-3.669217966,-0.061658748,0.521064415,1.850000000,0.000000000,0.466796963,0.733203037
16.055386714,4.853615627,-3.672591438,-0.036949867,0.054749338,1.850000000,0.000000000,0.464070602,0.735929398
16.141244397,4.939420983,-3.675561443,-0.034997888,-0.009280908,1.850000000,0.000000000,0.461103496,0.738896504
16.227102080,5.025225164,-3.678599863,-0.035219578,0.004116684,1.850000000,0.000000000,0.458065158,0.741934842
16.312959763,5.111030053,-3.681607942,-0.034377136,0.015507443,1.850000000,0.000000000,0.455057052,0.744942948
16.398817446,5.196838978,-3.684501779,-0.032555193,0.026933631,1.850000000,0.000000000,0.452163223,0.747836777
16.484675129,5.282654333,-3.687197178,-0.029751809,0.038369516,1.850000000,0.000000000,0.449467821,0.750532179
16.570532812,5.368478108,-3.689609861,-0.025968480,0.049760991,1.850000000,0.000000000,0.447055139,0.752944861
16.656390495,5.454311412,-3.691655854,-0.021196562,0.061398360,1.850000000,0.000000000,0.445009146,0.754990854
16.742248178,5.540154281,-3.693249351,-0.015466557,0.072079343,1.850000000,0.000000000,0.443415649,0.756584351
16.828105861,5.626005442,-3.694311581,-0.008650399,0.086700442,1.850000000,0.000000000,0.442353419,0.757646581
16.913963544,5.711861949,-3.694734728,-0.001218927,0.086412800,1.850000000,0.000000000,0.441930272,0.758069728
16.999821227,5.797719485,-3.694520888,0.005689967,0.074527338,1.850000000,0.000000000,0.442144112,0.757855888
17.085678910,5.883573667,-3.693757683,0.012104059,0.074885978,1.850000000,0.000000000,0.442907317,0.757092683
17.171536593,5.969421326,-3.692442497,0.017927659,0.060772166,1.850000000,0.000000000,0.444222503,0.755777497
17.257394276,6.055260878,-3.690679404,0.022814469,0.053063506,1.850000000,0.000000000,0.445985596,0.754014404
17.343251959,6.141091538,-3.688525253,0.026977438,0.043910575,1.850000000,0.000000000,0.448139747,0.751860253
17.429109642,6.226913458,-3.686047533,0.030371208,0.035145322,1.850000000,0.000000000,0.450617467,0.749382533
17.514967325,6.312727514,-3.683310858,0.033008456,0.026287796,1.850000000,0.000000000,0.453354142,0.746645858
17.600825008,6.398535175,-3.680380507,0.034886590,0.017462158,1.850000000,0.000000000,0.456284493,0.743715507
17.686682690,6.484338347,-3.677321511,0.036006876,0.008634208,1.850000000,0.000000000,0.459343489,0.740656511
17.772540373,6.570139228,-3.674198909,0.036369409,-0.000189226,1.850000000,0.000000000,0.462466091,0.737533909
17.858398056,6.655940159,-3.671077701,0.035974283,-0.009014992,1.850000000,0.000000000,0.465587299,0.734412701
17.944255739,6.741743480,-3.668022905,0.034821589,-0.017836281,1.850000000,0.000000000,0.468642095,0.731357905
18.030113422,6.827551379,-3.665099509,0.032910267,-0.026686802,1.850000000,0.000000000,0.471565491,0.728434509
18.115971105,6.913365749,-3.662372730,0.030242607,-0.035454718,1.850000000,0.000000000,0.474292270,0.725707730
18.201828788,6.999188024,-3.659907187,0.026823161,-0.044199314,1.850000000,0.000000000,0.476757813,0.723242187
18.287686471,7.085019030,-3.657767342,0.022898568,-0.047221868,1.850000000,0.000000000,0.478897658,0.721102342
18.373544154,7.170858011,-3.655975503,0.018914063,-0.045594949,1.850000000,0.000000000,0.480689497,0.719310503
18.459401837,7.256703348,-3.654519707,0.015086772,-0.043559627,1.850000000,0.000000000,0.482145293,0.717854707
18.545259520,7.342553530,-3.653384975,0.011431217,-0.041594436,1.850000000,0.000000000,0.483280025,0.716719975
18.631117203,7.428407217,-3.652556837,0.007945205,-0.039610202,1.850000000,0.000000000,0.484108163,0.715891837
18.716974886,7.514263223,-3.652020677,0.004629479,-0.037627715,1.850000000,0.000000000,0.484644323,0.715355677
18.802832569,7.600120515,-3.651761888,0.001484059,-0.035642974,1.850000000,0.000000000,0.484903112,0.715096888
18.888690252,7.685978196,-3.651765842,-0.001490915,-0.033657290,1.850000000,0.000000000,0.484899158,0.715100842
18.974547935,7.771835507,-3.652017901,-0.004295370,-0.031670816,1.850000000,0.000000000,0.484647099,0.715352901
19.060405618,7.857691816,-3.652503420,-0.006929252,-0.029683870,1.850000000,0.000000000,0.484161580,0.715838420
19.146263301,7.943546609,-3.653207749,-0.009392531,-0.027696703,1.850000000,0.000000000,0.483457251,0.716542749
19.232120984,8.029399485,-3.654116237,-0.011685192,-0.025709443,1.850000000,0.000000000,0.482548763,0.717451237
19.317978667,8.115250146,-3.655214230,-0.013807252,-0.023722635,1.850000000,0.000000000,0.481450770,0.718549230
19.403836350,8.201098392,-3.656487078,-0.015758676,-0.021734579,1.850000000,0.000000000,0.480177922,0.719822078
19.489694033,8.286944114,-3.657920123,-0.017539716,-0.019753642,1.850000000,0.000000000,0.478744877,0.721255123
19.575551716,8.372787283,-3.659498761,-0.019148387,-0.017719355,1.850000000,0.000000000,0.477166239,0.722833761
19.661409399,8.458627950,-3.661207994,-0.020567671,-0.015341970,1.850000000,0.000000000,0.475457006,0.724542994
19.747267082,8.544466292,-3.663030296,-0.021772129,-0.012715130,1.850000000,0.000000000,0.473634704,0.726365296
19.833124765,8.630302593,-3.664946307,-0.022751566,-0.010100226,1.850000000,0.000000000,0.471718693,0.728281307
19.918982448,8.716137200,-3.666936752,-0.023506294,-0.007480682,1.850000000,0.000000000,0.469728248,0.730271752
20.004840130,8.801970512,-3.668982327,-0.024036192,-0.004862966,1.850000000,0.000000000,0.467682673,0.732317327
20.090697813,8.887802962,-3.671063738,-0.024341334,-0.002245108,1.850000000,0.000000000,0.465601262,0.734398738
20.176555496,8.973635009,-3.673161695,-0.024421722,0.000372520,1.850000000,0.000000000,0.463503305,0.736496695
20.262413179,9.059467123,-3.675256906,-0.024277365,0.002990192,1.850000000,0.000000000,0.461408094,0.738591906
20.348270862,9.145299772,-3.677330082,-0.023908252,0.005608040,1.850000000,0.000000000,0.459334918,0.740665082
20.434128545,9.231133409,-3.679361930,-0.023314369,0.008226100,1.850000000,0.000000000,0.457303070,0.742696930
20.519986228,9.316968460,-3.681333155,-0.022495673,0.010844909,1.850000000,0.000000000,0.455331845,0.744668155
20.605843911,9.402805310,-3.683224456,-0.021452164,0.013462954,1.850000000,0.000000000,0.453440544,0.746559456
20.691701594,9.488644287,-3.685016538,-0.020183641,0.016086505,1.850000000,0.000000000,0.451648462,0.748351538
20.777559277,9.574485658,-3.686690061,-0.018690641,0.018691988,1.850000000,0.000000000,0.449974939,0.750025061
20.863416960,9.660329605,-3.688225820,-0.016970969,0.021366710,1.850000000,0.000000000,0.448439180,0.751560820
20.949274643,9.746176224,-3.689604096,-0.015046495,0.023462727,1.850000000,0.000000000,0.447060904,0.752939096
