s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
1.087358238,12.098819037,-3.135193675,0.776693890,0.714923440,0.600000000,0.600000000,12.519374169,-3.563134535,11.678263904,-2.707252814
1.171001179,12.156690461,-3.074818772,0.836439573,0.714923581,0.600000000,0.600000000,12.602047633,-3.476884673,11.711333290,-2.672752870
1.254644121,12.210853634,-3.011096080,0.896185259,0.714923476,0.600000000,0.600000000,12.679423594,-3.385852258,11.742283674,-2.636339903
1.338287062,12.261115276,-2.944252995,0.955930940,0.714923495,0.600000000,0.600000000,12.751225940,-3.290362135,11.771004613,-2.598143854
1.421930003,12.307296028,-2.874528044,1.015676622,0.714923492,0.600000000,0.600000000,12.817198443,-3.190755063,11.797393614,-2.558301025
1.505572945,12.349231096,-2.802170039,1.075422308,0.714923577,0.600000000,0.600000000,12.877105683,-3.087386484,11.821356510,-2.516953593
1.589215886,12.386770834,-2.727437190,1.135167993,0.714923482,0.600000000,0.600000000,12.930733880,-2.980625272,11.842807789,-2.474249109
1.672858827,12.419781284,-2.650596179,1.194913678,0.714923559,0.600000000,0.600000000,12.977891665,-2.870852400,11.861670902,-2.430339960
1.756501769,12.448144646,-2.571921212,1.254659362,0.714923486,0.600000000,0.600000000,13.018410753,-2.758459589,11.877878538,-2.385382836
1.840144710,12.471759707,-2.491693040,1.314405043,0.714923473,0.600000000,0.600000000,13.052146556,-2.643847915,11.891372859,-2.339538166
1.923787651,12.490542198,-2.410197956,1.374150723,0.714923466,0.600000000,0.600000000,13.078978686,-2.527426366,11.902105710,-2.292969546
2.007430593,12.504425093,-2.327726774,1.433896412,0.714923677,0.600000000,0.600000000,13.098811392,-2.409610391,11.910038793,-2.245843156
2.091073534,12.513358851,-2.244573790,1.493642098,0.714923410,0.600000000,0.600000000,13.111573904,-2.290820414,11.915143798,-2.198327166
2.174716476,12.517311592,-2.161035736,1.553387777,0.714923478,0.600000000,0.600000000,13.117220677,-2.171480337,11.917402507,-2.150591135
2.258359417,12.516269212,-2.077410715,1.613133459,0.714923523,0.600000000,0.600000000,13.115731562,-2.052016021,11.916806861,-2.102805409
2.342002358,12.510235429,-1.993997142,1.672879152,0.714923710,0.600000000,0.600000000,13.107111872,-1.932853774,11.913358985,-2.055140510
2.425645300,12.499231773,-1.911092677,1.732624835,0.714923292,0.600000000,0.600000000,13.091392365,-1.814418824,11.907071182,-2.007766530
2.509288241,12.483297515,-1.828993163,1.792370509,0.714923498,0.600000000,0.600000000,13.068629139,-1.697133805,11.897965892,-1.960852522
2.592931182,12.462489514,-1.747991572,1.852116198,0.714923657,0.600000000,0.600000000,13.038903422,-1.581417247,11.886075605,-1.914565898
2.676574124,12.436882021,-1.668376956,1.911861886,0.714923464,0.600000000,0.600000000,13.002321291,-1.467682081,11.871442752,-1.869071832
2.760217065,12.406566418,-1.590433419,1.971607567,0.714923498,0.600000000,0.600000000,12.959013286,-1.356334170,11.854119550,-1.824532668
2.843860006,12.371650886,-1.514439102,2.031353249,0.714923481,0.600000000,0.600000000,12.909133954,-1.247770859,11.834167818,-1.781107344
2.927502948,12.332260020,-1.440665188,2.091098932,0.714923521,0.600000000,0.600000000,12.852861288,-1.142379554,11.811658752,-1.738950821
3.011145889,12.288534386,-1.369374939,2.150844620,0.714923618,0.600000000,0.600000000,12.790396097,-1.040536342,11.786672675,-1.698213537
3.094788831,12.240630017,-1.300822753,2.210590301,0.714923335,0.600000000,0.600000000,12.721961284,-0.942604648,11.759298750,-1.659040859
3.178431772,12.188717860,-1.235253258,2.270335981,0.714923600,0.600000000,0.600000000,12.647801060,-0.848933939,11.729634660,-1.621572576
3.262074713,12.132983164,-1.172900437,2.330081668,0.714923499,0.600000000,0.600000000,12.568180065,-0.759858482,11.697786263,-1.585942392
3.345717655,12.073624815,-1.113986795,2.389827355,0.714923608,0.600000000,0.600000000,12.483382424,-0.675696136,11.663867206,-1.552277455
3.429360596,12.010854634,-1.058722566,2.449573039,0.714923417,0.600000000,0.600000000,12.393710737,-0.596747238,11.627998531,-1.520697895
3.513003537,11.944896615,-1.007304958,2.509318719,0.714923530,0.600000000,0.600000000,12.299484995,-0.523293511,11.590308235,-1.491316404
3.596646479,11.875986128,-0.959917454,2.569064404,0.714923516,0.600000000,0.600000000,12.201041442,-0.455597078,11.550930813,-1.464237832
3.680289420,11.804369079,-0.916729157,2.628810090,0.714923558,0.600000000,0.600000000,12.098731373,-0.393899509,11.510006786,-1.439558804
3.763932362,11.730301033,-0.877894182,2.688555767,0.714923310,0.600000000,0.600000000,11.992919878,-0.338420974,11.467682188,-1.417367390
3.847575303,11.654046301,-0.843551111,2.748301455,0.714923810,0.600000000,0.600000000,11.883984546,-0.289359445,11.424108055,-1.397742778
