index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
141,3.370341615,12.055490216,-1.097329219,0.600000000,0.600000000,11.653504578,-1.542758839,12.457475854,-0.651899598
142,3.394244747,12.037608878,-1.081466765,0.600000000,0.600000000,11.643286670,-1.533694580,12.431931085,-0.629238949
143,3.418147879,12.019459325,-1.065911911,0.600000000,0.600000000,11.632915497,-1.524806092,12.406003153,-0.607017730
144,3.442051011,12.001046849,-1.050669193,0.600000000,0.600000000,11.622394083,-1.516095967,12.379699616,-0.585242419
145,3.465954143,11.982376818,-1.035743054,0.600000000,0.600000000,11.611725493,-1.507566745,12.353028142,-0.563919362
146,3.489857275,11.963454673,-1.021137844,0.600000000,0.600000000,11.600912839,-1.499220911,12.325996506,-0.543054777
147,3.513760407,11.944285930,-1.006857822,0.600000000,0.600000000,11.589959272,-1.491060898,12.298612589,-0.522654745
148,3.537663539,11.924876178,-0.992907150,0.600000000,0.600000000,11.578867985,-1.483089086,12.270884372,-0.502725214
149,3.561566671,11.905231075,-0.979289895,0.600000000,0.600000000,11.567642212,-1.475307797,12.242819938,-0.483271992
150,3.585469803,11.885356347,-0.966010026,0.600000000,0.600000000,11.556285224,-1.467719301,12.214427470,-0.464300751
151,3.609372935,11.865257788,-0.953071415,0.600000000,0.600000000,11.544800334,-1.460325809,12.185715243,-0.445817022
152,3.633276067,11.844941257,-0.940477834,0.600000000,0.600000000,11.533190887,-1.453129476,12.156691627,-0.427826191
153,3.657179199,11.824412677,-0.928232953,0.600000000,0.600000000,11.521460270,-1.446132402,12.127365084,-0.410333504
154,3.681082331,11.803678031,-0.916340342,0.600000000,0.600000000,11.509611901,-1.439336624,12.097744162,-0.393344060
155,3.704985463,11.782743365,-0.904803468,0.600000000,0.600000000,11.497649234,-1.432744125,12.067837495,-0.376862812
156,3.728888595,11.761614780,-0.893625694,0.600000000,0.600000000,11.485575757,-1.426356825,12.037653803,-0.360894563
157,3.752791727,11.740298436,-0.882810279,0.600000000,0.600000000,11.473394990,-1.420176588,12.007201883,-0.345443970
158,3.776694859,11.718800548,-0.872360375,0.600000000,0.600000000,11.461110482,-1.414205214,11.976490613,-0.330515535
159,3.800597991,11.697127380,-0.862279028,0.600000000,0.600000000,11.448725815,-1.408444445,11.945528946,-0.316113612
160,3.824501123,11.675285253,-0.852569178,0.600000000,0.600000000,11.436244599,-1.402895959,11.914325907,-0.302242397
161,3.848404255,11.653280533,-0.843233654,0.600000000,0.600000000,11.423670473,-1.397561374,11.882890592,-0.288905935
162,3.872307387,11.631119634,-0.834275179,0.600000000,0.600000000,11.411007102,-1.392442245,11.851232165,-0.276108113
163,3.896210519,11.608809016,-0.825696364,0.600000000,0.600000000,11.398258178,-1.387540065,11.819359854,-0.263852663
164,3.920113651,11.586355184,-0.817499709,0.600000000,0.600000000,11.385427417,-1.382856262,11.787282952,-0.252143156
165,3.944016784,11.563764683,-0.809687604,0.600000000,0.600000000,11.372518559,-1.378392202,11.755010807,-0.240983006
166,3.967919916,11.541044099,-0.802262326,0.600000000,0.600000000,11.359535368,-1.374149187,11.722552829,-0.230375466
